"","movie_id","actor_id","actor_name","billing_order","character"
"462",12530,3151,"Jack Lemmon",0,"Wendell Armbruster, Jr."
"463",12530,44404,"Juliet Mills",1,"Pamela Piggott"
"464",12530,20128,"Clive Revill",2,"Carlo Carlucci"
"465",12530,29719,"Edward Andrews",3,"J.J. Blodgett"
"466",12530,69068,"Gianfranco Barra",4,"Bruno"
"467",12530,72664,"Franco Angrisano",5,"Arnoldo Trotta"
"468",10669,10127,"Jon Voight",0,"Ed Gentry"
"469",10669,16475,"Burt Reynolds",1,"Lewis Medlock"
"470",10669,13726,"Ned Beatty",2,"Bobby Trippe"
"471",10669,780,"Ronny Cox",3,"Drew Ballinger"
"472",10669,66178,"Ed Ramey",4,"Old Man at the Gas-Station"
"473",10669,1152299,"Billy Redden",5,"Lonnie - The Banjo Boy"
"474",23148,32715,"Diana Ross",0,"Billie Holiday"
"475",23148,3799,"Billy Dee Williams",1,"Louis McKay"
"476",23148,9309,"Richard Pryor",2,"Piano Man"
"477",23148,47759,"James T. Callahan",3,"Reg Hanley"
"478",23148,98476,"Paul Hampton",4,"Harry"
"479",23148,94400,"Sid Melton",5,"Jerry"
"480",11624,1243,"Woody Allen",0,"Victor / Fabrizio / The Fool / Sperm"
"481",11624,8516,"John Carradine",1,"Dr. Bernardo"
"482",11624,23708,"Lou Jacobi",2,"Sam Musgrave"
"483",11624,9565,"Louise Lasser",3,"Gina"
"484",11624,14371,"Anthony Quayle",4,"The King"
"485",11624,40206,"Tony Randall",5,"The Operator"
"486",493,6487,"Richard Roundtree",0,"John Shaft"
"487",493,6561,"Moses Gunn",1,"Bumpy Jonas"
"488",493,6768,"Drew Bundini Brown",2,"Willy"
"489",493,6769,"Joseph Mascolo",3,"Gus Mascola"
"490",493,6770,"Kathy Imrie",4,"Rita"
"491",493,6771,"Wally Taylor",5,"Johnny Kelly"
"492",1688,7505,"Roddy McDowall",0,"Caesar"
"493",1688,18666,"Don Murray",1,"Breck"
"494",1688,1793,"Ricardo Montalban",2,"Armando"
"495",1688,98797,"Hari Rhodes",3,"MacDonald"
"496",1688,99829,"Severn Darden",4,"Kolp"
"497",1688,13262,"Lou Wagner",5,"Busboy"
"498",87514,10017,"Charlton Heston",0,"Capt. Henry 'Hank' O'Hara"
"499",87514,21876,"Yvette Mimieux",1,"Angela Thacher"
"500",87514,9274,"James Brolin",2,"Jerome K. Weber"
"501",87514,4307,"Claude Akins",3,"Sgt. Ben Puzo"
"502",87514,82170,"Jeanne Crain",4,"Mrs. Clara Shaw"
"503",87514,94814,"Susan Dey",5,"Elly Brewster"
"504",21711,4135,"Robert Redford",0,"Bill McKay"
"505",21711,1039,"Peter Boyle",1,"Marvin Lucas"
"506",21711,19550,"Melvyn Douglas",2,"John J. McKay"
"507",21711,94294,"Don Porter",3,"Senator Crocker Jarmon"
"508",21711,922,"Allen Garfield",4,"Klein"
"509",21711,92680,"Karen Carlson",5,"Nancy McKay"
"510",12593,73029,"Skip Hinnant",0,"Fritz the Cat (voice)"
"511",12593,73030,"Rosetta LeNoire",1,"Bertha / Additional Female Crows (voice)"
"512",12593,73031,"John McCurry",2,"Blue / John / Additional Voices (voice)"
"513",12593,73032,"Phil Seuling",3,"Pig Cop #2 (voice)"
"514",12593,4978,"Judy Engles",4,"Winston Schwartz / Lizard Leader (voice)"
"515",12593,16384,"Ralph Bakshi",5,"Narrator / Pig Cop #1 (voice)"
"516",21968,55841,"Ron O'Neal",0,"Priest"
"517",21968,88147,"Carl Lee",1,"Eddie"
"518",21968,173682,"Sheila Frazier",2,"Georgia"
"519",21968,981005,"Charles McGregor",3,"Fat Freddie"
"520",21968,6772,"Julius Harris",4,"Scatter"
"521",21968,1655536,"Polly Niles",5,"Cynthia"
"522",32061,105085,"Byron Mabe",0,"Eddie"
"523",32061,128182,"Hal Reed",1,"Barney"
"524",32061,936121,"Julie Parrish",2,"June"
"525",32061,104944,"Simmy Bow",3,"Sammy"
"526",32061,1146140,"JoJo D'Amore",4,"Jojo"
"527",32061,304456,"John Tull",5,"Pet Shop Owner"
"528",1842,1191409,"Vern Stierman",0,"Narrator"
"529",1842,1119334,"Chuck Pierce Jr.",1,"Jim as Boy"
"530",1842,1191410,"William Stumpp",2,"Jim as Adult"
"531",1842,1191411,"Willie E. Smith",3,"Willie"
"532",1842,1191412,"Lloyd Bowen",4,"Himself"
"533",1842,2322265,"Jeff Crabtree",5,"Fred Crabtree"
"534",40983,15626,"Robert Walker Jr.",0,"Bobby Hartford"
"535",40983,123711,"Gwynne Gilford",1,"Lisa Clark"
"536",40983,95785,"Richard Stahl",2,"Edward Fazio"
"537",40983,10161,"Richard Webb",3,"Sheriff Jones"
"538",40983,10403,"Shelley Berman",4,"Mr. Carmel, Hair Stylist"
"539",40983,6840,"Larry Hagman",5,"Young Hobo"
"540",144662,91678,"Patty Dunning",0,"Patty Myers"
"541",144662,1341935,"Mike Niday",1,"Jim Wright"
"542",144662,1341936,"Colleen Niday",2,"Jenny (as Coleen Niday)"
"543",144662,91682,"Maryann Rachford",3,"Diane Bradford"
"544",144662,91681,"Thom Rachford",4,"Jerry Bradford (as Tom Rachford)"
"545",144662,1341937,"Duane Coller",5,"Duane"
"546",692,10369,"Divine",0,"Divine, alias Babs Johnson"
"547",692,10370,"David Lochary",1,"Raymond Marble"
"548",692,10371,"Mary Vivian Pearce",2,"Cotton"
"549",692,9292,"Mink Stole",3,"Connie Marble"
"550",692,10372,"Danny Mills",4,"Crackers"
"551",692,10373,"Edith Massey",5,"Edie"
"552",9552,9560,"Ellen Burstyn",0,"Chris MacNeil"
"553",9552,37366,"Linda Blair",1,"Regan MacNeil"
"554",9552,21736,"Jason Miller",2,"Father Damien Karras"
"555",9552,2201,"Max von Sydow",3,"Father Lankester Merrin"
"556",9552,5248,"Lee J. Cobb",4,"Lt. Bill Kinderman"
"557",9552,65433,"William O'Malley",5,"Father Joseph Kevin Dyer"
"558",5924,13565,"Steve McQueen",0,"Henri ""Papillon"" Charriere"
"559",5924,4483,"Dustin Hoffman",1,"Louis Dega"
"560",5924,15666,"Victor Jory",2,"Indian Chief"
"561",5924,14062,"Don Gordon",3,"Julot"
"562",5924,2516,"Anthony Zerbe",4,"Toussaint"
"563",5924,49356,"Robert Deman",5,"Maturette"
"564",97519,29903,"Peter Finch",0,"Richard Conway"
"565",97519,11916,"Liv Ullmann",1,"Catherine"
"566",97519,9805,"Sally Kellerman",2,"Sally Hughes"
"567",97519,12950,"George Kennedy",3,"Sam Cornelius"
"568",97519,13919,"Michael York",4,"George Conway"
"569",97519,24695,"Olivia Hussey",5,"Maria"
"570",9277,3636,"Paul Newman",0,"Henry Gondorff"
"571",9277,4135,"Robert Redford",1,"Johnny Hooker"
"572",9277,8606,"Robert Shaw",2,"Doyle Lonnegan"
"573",9277,1466,"Charles Durning",3,"Lt. Wm. Snyder"
"574",9277,4093,"Ray Walston",4,"J.J. Singleton"
"575",9277,39015,"Eileen Brennan",5,"Billie"
"576",11901,190,"Clint Eastwood",0,"The Stranger"
"577",11901,55192,"Verna Bloom",1,"Sarah Belding"
"578",11901,15659,"Marianna Hill",2,"Callie Travers"
"579",11901,14312,"Mitchell Ryan",3,"Dave Drake"
"580",11901,95597,"Jack Ging",4,"Morgan Allen"
"581",11901,52463,"Stefan Gierasch",5,"Mayor Jason Hobart"
"582",10236,10400,"Barbra Streisand",0,"Katie Morosky"
"583",10236,4135,"Robert Redford",1,"Hubbell Gardner"
"584",10236,18647,"Bradford Dillman",2,"J.J."
"585",10236,10475,"Lois Chiles",3,"Carol Ann"
"586",10236,54123,"Patrick O'Neal",4,"George Bissinger"
"587",10236,22137,"Viveca Lindfors",5,"Paula Reisner"
"588",11886,70843,"Brian Bedford",0,"Robin Hood - A Fox (voice)"
"589",11886,57329,"Phil Harris",1,"Little John - A Bear (voice)"
"590",11886,14966,"Andy Devine",2,"Friar Tuck - A Badger (voice)"
"591",11886,143770,"Monica Evans",3,"Maid Marian - A Vixen (voice)"
"592",11886,14501,"Peter Ustinov",4,"Prince John - A Lion / King Richard (voice)"
"593",11886,29427,"Terry-Thomas",5,"Sir Hiss - A Snake (voice)"
"594",11577,5563,"James Coburn",0,"Pat Garrett"
"595",11577,10823,"Kris Kristofferson",1,"Billy the Kid"
"596",11577,58423,"Richard Jaeckel",2,"Sheriff Kip McKinney"
"597",11577,4069,"Katy Jurado",3,"Mrs. Baker"
"598",11577,14001,"Chill Wills",4,"Lemuel"
"599",11577,40433,"Barry Sullivan",5,"Chisum"
"600",9040,1158,"Al Pacino",0,"Officer Frank Serpico"
"601",9040,18649,"John Randolph",1,"Sidney Green"
"602",9040,1273,"Jack Kehoe",2,"Tom Keough"
"603",9040,13947,"Biff McGuire",3,"Captain McClain"
"604",9040,56779,"Barbara Eda-Young",4,"Laurie"
"605",9040,56780,"Cornelia Sharpe",5,"Leslie Lane"
"606",12545,72739,"Ted Neeley",0,"Jesus Christ"
"607",12545,72740,"Carl Anderson",1,"Judas Iscariot"
"608",12545,72741,"Yvonne Elliman",2,"Mary Magdalene"
"609",12545,72742,"Barry Dennen",3,"Pontius Pilate"
"610",12545,975584,"Bob Bingham",4,"Caiaphas"
"611",12545,176555,"Larry Marshall",5,"Simon Zealotes"
"612",11293,68890,"Tatum O'Neal",0,"Addie Loggins"
"613",11293,31070,"Ryan O'Neal",1,"Moses Pray"
"614",11293,29803,"Madeline Kahn",2,"Trixie Delight"
"615",11293,12296,"John Hillerman",3,"Deputy Hardin / Jess Hardin"
"616",11293,90844,"Jessie Lee Fulton",4,"Miss Ollie"
"617",11293,31005,"Noble Willingham",5,"Mr. Robertson"
"618",14886,514,"Jack Nicholson",0,"Buddusky"
"619",14886,77483,"Otis Young",1,"Mulhall"
"620",14886,1811,"Randy Quaid",2,"Meadows"
"621",14886,10224,"Clifton James",3,"M. A. A."
"622",14886,10556,"Carol Kane",4,"Young Whore"
"623",14886,21030,"Michael Moriarty",5,"Marine O. D."
"624",29735,6837,"Walter Matthau",0,"Sgt. Jake Martin SFPD"
"625",29735,6905,"Bruce Dern",1,"Insp. Leo Larsen SFPD"
"626",29735,20959,"Louis Gossett Jr.",2,"Insp. James Larrimore SFPD"
"627",29735,14736,"Albert Paulsen",3,"Henry Camerero"
"628",29735,2516,"Anthony Zerbe",4,"Lt. Nat Steiner SFPD"
"629",29735,3014,"Val Avery",5,"Insp. John Pappas SFPD"
"630",494,6487,"Richard Roundtree",0,"John Shaft"
"631",494,6637,"Frank Finlay",1,"Vincent Amafi"
"632",494,6780,"Vonetta McGee",2,"Aleme"
"633",494,6781,"Neda Arnerić",3,"Jazar"
"634",494,6782,"Debebe Eshetu",4,"Wassa"
"635",494,6783,"Spiros Focás",5,"Marco Sassari"
"636",11561,1243,"Woody Allen",0,"Miles Monroe"
"637",11561,3092,"Diane Keaton",1,"Luna Schlosser"
"638",11561,41269,"John Beck",2,"Erno Windt"
"639",11561,69884,"Mary Gregory",3,"Dr. Melik"
"640",11561,30050,"Brian Avery",4,"Herald Cohen"
"641",11561,104630,"Don Keefer",5,"Dr. Tryon"
"642",31605,1229,"Jeff Bridges",0,"Elroy Jackson Jr."
"643",31605,26483,"Valerie Perrine",1,"Marge Dennison"
"644",31605,30226,"Geraldine Fitzgerald",2,"Frau Jackson"
"645",31605,13726,"Ned Beatty",3,"Hackel"
"646",31605,2048,"Gary Busey",4,"Wayne Jackson"
"647",31605,65019,"Lane Smith",5,"Rick Penny"
"648",1705,7505,"Roddy McDowall",0,"Caesar"
"649",1705,18648,"Natalie Trundy",1,"Lisa"
"650",1705,103707,"Austin Stoker",2,"MacDonald"
"651",1705,99829,"Severn Darden",3,"Kolp"
"652",1705,4307,"Claude Akins",4,"Aldo"
"653",1705,35040,"Paul Williams",5,"Virgil"
"654",1847,827,"Elliott Gould",0,"Philip Marlowe"
"655",1847,41732,"Nina van Pallandt",1,"Eileen Wade"
"656",1847,3088,"Sterling Hayden",2,"Roger Wade"
"657",1847,21958,"Mark Rydell",3,"Marty Augustine"
"658",1847,19439,"Henry Gibson",4,"Dr. Verringer"
"659",1847,9808,"David Arkin",5,"Harry"
"660",67696,16897,"Sidney Poitier",0,"Dr. Matt Younger"
"661",67696,1206261,"Ester Anderson",1,"Catherine Oswandu"
"662",67696,229690,"Yvette Curtis",2,"Stefanie Younger"
"663",67696,10173,"George Baker",3,"Dr. Henry Barlow"
"664",67696,40530,"Johnny Sekka",4,"Dr. Joseph Myomo"
"665",67696,2246,"Earl Cameron",5,"Ambassador George Oswandu"
"666",103314,3799,"Billy Dee Williams",0,"Nick Allen"
"667",103314,9309,"Richard Pryor",1,"Mike Willmer"
"668",103314,98476,"Paul Hampton",2,"Barry Strong"
"669",103314,30622,"Gwen Welles",3,"Sherry Nielson"
"670",103314,12440,"Warren J. Kemmerling",4,"Dutch Schiller"
"671",103314,116772,"Janet Brandt",5,"Ida"
"672",56150,18643,"James Franciscus",0,"Jonathan Livingston Seagull (voice)"
"673",56150,44404,"Juliet Mills",1,"Marina (voice)"
"674",56150,95014,"Philip Ahn",2,"Chang (voice)"
"675",56150,33104,"David Ladd",3,"Fletcher Lynd Seagull (voice)"
"676",56150,24815,"Dorothy McGuire",4,"Mother (voice)"
"677",56150,16554,"Richard Crenna",5,"Father (voice)"
"678",2362,14528,"Yul Brynner",0,"The Gunslinger"
"679",2362,24318,"Richard Benjamin",1,"Peter Martin"
"680",2362,9274,"James Brolin",2,"John Blane"
"681",2362,24319,"Norman Bartold",3,"Medieval Knight"
"682",2362,24320,"Alan Oppenheimer",4,"Chief Supervisor"
"683",2362,24321,"Victoria Shaw",5,"Medieval Queen"
"684",28110,8255,"Warren Oates",0,"John Dillinger"
"685",28110,8258,"Ben Johnson",1,"Melvin Purvis"
"686",28110,29543,"Michelle Phillips",2,"Billie Frechette"
"687",28110,9599,"Cloris Leachman",3,"Anna Sage"
"688",28110,5048,"Harry Dean Stanton",4,"Homer Van Meter"
"689",28110,18071,"Geoffrey Lewis",5,"Harry Pierpont"
"690",30593,936451,"Joseph Kaufmann",0,"Michael Corleone"
"691",30593,51184,"Beverly Hope Atkinson",1,"Carole"
"692",30593,50574,"Frank De Kova",2,"Angelo ""Angie"" Corleone (voice)"
"693",30593,109073,"Terry Haven",3,"Ida Corleone (voice)"
"694",30593,1065812,"Mary Dean Lauria",4,"Molly (voice)"
"695",30593,1065815,"Jacqueline Mills",5,"Rosalyn Schecter (voice)"
"696",31587,193,"Gene Hackman",0,"Max Millan"
"697",31587,1158,"Al Pacino",1,"Francis Lionel 'Lion' Delbuchi"
"698",31587,6360,"Dorothy Tristan",2,"Coley"
"699",31587,83145,"Ann Wedgeworth",3,"Frenchy"
"700",31587,97878,"Richard Lynch",4,"Jack Riley"
"701",31587,39015,"Eileen Brennan",5,"Darlene"
"702",9461,19429,"Bruce Lee",0,"Lee"
"703",9461,11163,"John Saxon",1,"Roper"
"704",9461,82832,"Jim Kelly",2,"Williams"
"705",9461,65971,"Sek Kin",3,"Han"
"706",9461,161795,"Ahna Capri",4,"Tania"
"707",9461,131170,"Robert Wall",5,"Oharra"
"708",838,3037,"Richard Dreyfuss",0,"Curt Henderson"
"709",838,6159,"Ron Howard",1,"Steve Bolander"
"710",838,12406,"Paul Le Mat",2,"John Milner"
"711",838,1270,"Charles Martin Smith",3,"Terry 'The Toad' Fields"
"712",838,8434,"Cindy Williams",4,"Laurie Henderson"
"713",838,12407,"Candy Clark",5,"Debbie Dunham"
"714",40374,8252,"William Holden",0,"Frank Harmon"
"715",40374,42174,"Kay Lenz",1,"Breezy"
"716",40374,122004,"Roger C. Carmel",2,"Bob Henderson"
"717",40374,16047,"Marj Dusay",3,"Betty Tobin"
"718",40374,132874,"Joan Hotchkis",4,"Paula Harmon"
"719",40374,132875,"Jamie Smith-Jackson",5,"Marcy"
"720",25473,10671,"Joe Don Baker",0,"Buford Pusser"
"721",25473,70286,"Elizabeth Hartman",1,"Pauline"
"722",25473,89582,"Gene Evans",2,"Sheriff Al Thurman"
"723",25473,30297,"Noah Beery Jr.",3,"Carl Pusser"
"724",25473,102861,"Brenda Benet",4,"Luan Paxton"
"725",25473,103035,"John Brascia",5,"Prentiss Parley"
"726",22021,2230,"Pam Grier",0,"Coffy"
"727",22021,30615,"Robert DoQui",1,"King George"
"728",22021,5695,"Sid Haig",2,"Omar"
"729",22021,151402,"Booker Bradshaw",3,"Howard Brunswick"
"730",22021,224635,"William Elliott",4,"Carter Brown"
"731",22021,153619,"Allan Arbus",5,"Arturo Vitroni"
"732",203,380,"Robert De Niro",0,"John 'Johnny Boy' Civello"
"733",203,1037,"Harvey Keitel",1,"Charlie Cappa"
"734",203,2555,"David Proval",2,"Tony DeVienazo"
"735",203,2556,"Amy Robinson",3,"Teresa Ronchelli"
"736",203,2557,"Richard Romanus",4,"Michael Longo"
"737",203,2558,"Cesare Danova",5,"Giovanni Cappa"
"738",22307,20011,"Margot Kidder",0,"Danielle Breton / Dominique Blanchion"
"739",22307,41258,"Jennifer Salt",1,"Grace Collier"
"740",22307,1466,"Charles Durning",2,"Joseph Larch"
"741",22307,97561,"William Finley",3,"Emil Breton"
"742",22307,157506,"Lisle Wilson",4,"Phillip Woode"
"743",22307,2549,"Barnard Hughes",5,"Arthur McLennen"
"744",29425,103825,"Lane Carroll",0,"Judy"
"745",29425,47883,"Will MacMillan",1,"David"
"746",29425,103826,"Harold Wayne Jones",2,"Clank"
"747",29425,98420,"Lynn Lowry",3,"Kathy"
"748",29425,103827,"Lloyd Hollar",4,"Col. Peckem"
"749",29425,54858,"Richard Liberty",5,"Artie"
"750",28797,2230,"Pam Grier",0,"Lee Daniels"
"751",28797,102019,"Margaret Markov",1,"Karen Brent"
"752",28797,5695,"Sid Haig",2,"Ruben"
"753",28797,101756,"Lynn Borden",3,"Matron Densmore"
"754",28797,1114505,"Zaldy Zshornack",4,"Ernesto"
"755",28797,175891,"Laurie Burton",5,"Warden Logan"
"756",85970,100150,"Susan Damante",0,"Rachel Burton"
"757",85970,121356,"Brooke Mills",1,"Tracy Davis"
"758",85970,199773,"Brenda Sutton",2,"Jody Hawkins"
"759",85970,156971,"Johnny Ray McGhee",3,"Carnell Smith"
"760",85970,173929,"Bob Harris",4,"Dinwiddie"
"761",85970,105075,"John Kramer",5,"Alex Boslick"
"762",1471128,1335709,"Gummadi",0,"Kotiah"
"763",1471128,1335737,"Krishnam Raju",1,"Bhanu"
"764",1471128,5399955,"jagayya",2,"bhavani prasad"
"765",1471128,584685,"Allu Ramalingaiah",3,"mallayya"
"766",1471128,3263179,"Raja Babu",4,"appa rao"
"767",1471128,1180573,"Suryakantham",5,""
"768",5919,13565,"Steve McQueen",0,"Chief O'Hallorhan"
"769",5919,3636,"Paul Newman",1,"Doug Roberts"
"770",5919,8252,"William Holden",2,"Jim Duncan"
"771",5919,6450,"Faye Dunaway",3,"Susan"
"772",5919,30181,"Fred Astaire",4,"Harlee Claiborne"
"773",5919,22553,"Susan Blakely",5,"Patty"
"774",240,1158,"Al Pacino",0,"Don Michael Corleone"
"775",240,3087,"Robert Duvall",1,"Tom Hagen"
"776",240,3092,"Diane Keaton",2,"Kay Corleone"
"777",240,380,"Robert De Niro",3,"Vito Corleone"
"778",240,3096,"John Cazale",4,"Frederico 'Fredo' Corleone"
"779",240,3094,"Talia Shire",5,"Constanzia 'Connie' Corleone"
"780",35275,40174,"Lucille Ball",0,"Mame Dennis"
"781",35275,79473,"Bea Arthur",1,"Vera Charles"
"782",35275,40202,"Robert Preston",2,"Beauregard Jackson Pickett Burnside"
"783",35275,52374,"Bruce Davison",3,"Patrick as an adult"
"784",35275,153647,"Kirby Furlong",4,"Patrick as a boy"
"785",35275,157359,"Jane Connell",5,"Agnes Gooch"
"786",682,10222,"Roger Moore",0,"James Bond"
"787",682,113,"Christopher Lee",1,"Francisco Scaramanga"
"788",682,10341,"Britt Ekland",2,"Mary Goodnight"
"789",682,10342,"Maud Adams",3,"Andrea Anders"
"790",682,10343,"Hervé Villechaize",4,"Nick Nack"
"791",682,10224,"Clifton James",5,"Sheriff J.W. Pepper"
"792",11123,10017,"Charlton Heston",0,"Stewart Graff"
"793",11123,25787,"Ava Gardner",1,"Remy Royce-Graff"
"794",11123,12950,"George Kennedy",2,"Sgt. Lew Slade"
"795",11123,40181,"Lorne Greene",3,"Sam Royce"
"796",11123,35341,"Geneviève Bujold",4,"Denise Marshall"
"797",11123,6487,"Richard Roundtree",5,"Miles Quade"
"798",11034,4135,"Robert Redford",0,"Jay Gatsby"
"799",11034,12021,"Mia Farrow",1,"Daisy Buchanan"
"800",11034,6905,"Bruce Dern",2,"Tom Buchanan"
"801",11034,8963,"Karen Black",3,"Myrtle Wilson"
"802",11034,6914,"Scott Wilson",4,"George Wilson"
"803",11034,8975,"Sam Waterston",5,"Nick Carraway"
"804",829,514,"Jack Nicholson",0,"J.J. 'Jake' Gittes"
"805",829,6450,"Faye Dunaway",1,"Evelyn Cross Mulwray"
"806",829,6593,"John Huston",2,"Noah Cross"
"807",829,12295,"Perry Lopez",3,"Lieutenant Lou Escobar"
"808",829,12296,"John Hillerman",4,"Russ Yelburton"
"809",829,6587,"Diane Ladd",5,"Ida Sessions"
"810",37627,1423426,"Steven Warner",0,"The Little Prince"
"811",37627,26660,"Richard Kiley",1,"The Pilot"
"812",37627,66777,"Bob Fosse",2,"The Snake"
"813",37627,3460,"Gene Wilder",3,"The Fox"
"814",37627,944176,"Donna McKechnie",4,"The Rose"
"815",37627,14324,"Joss Ackland",5,"The King"
"816",28415,10158,"Robert Mitchum",0,"Harry Kilmer"
"817",28415,73427,"Ken Takakura",1,"Tanaka Ken"
"818",28415,25466,"Eiji Okada",2,"Tono"
"819",28415,14832,"Herb Edelman",3,"Wheat"
"820",28415,12518,"Richard Jordan",4,"Dusty"
"821",28415,4995,"James Shigeta",5,"Goro"
"822",8348,190,"Clint Eastwood",0,"Thunderbolt"
"823",8348,1229,"Jeff Bridges",1,"Lightfoot"
"824",8348,12950,"George Kennedy",2,"Red Leary"
"825",8348,18071,"Geoffrey Lewis",3,"Eddie Goody"
"826",8348,40431,"Catherine Bach",4,"Melody"
"827",8348,2048,"Gary Busey",5,"Curly"
"828",987,3151,"Jack Lemmon",0,"Hildebrand Johnson"
"829",987,6837,"Walter Matthau",1,"Walter Burns"
"830",987,4038,"Susan Sarandon",2,"Peggy Grant"
"831",987,14830,"Vincent Gardenia",3,"Sheriff"
"832",987,14831,"David Wayne",4,"Roy Bensinger"
"833",987,922,"Allen Garfield",5,"Kruger"
"834",33740,30181,"Fred Astaire",0,"Self - Host / Narrator"
"835",33740,24937,"Bing Crosby",1,"Self - Host / Narrator"
"836",33740,13294,"Gene Kelly",2,"Self - Host / Narrator"
"837",33740,4353,"Peter Lawford",3,"Self - Host / Narrator"
"838",33740,66776,"Liza Minnelli",4,"Self - Host / Narrator"
"839",33740,13295,"Donald O'Connor",5,"Self - Host / Narrator"
"840",27932,10017,"Charlton Heston",0,"Alan Murdock"
"841",27932,8963,"Karen Black",1,"Nancy Pryor"
"842",27932,12950,"George Kennedy",2,"Joe Patroni"
"843",27932,34981,"Efrem Zimbalist Jr.",3,"Captain Stacy"
"844",27932,40168,"Susan Clark",4,"Helen Patroni"
"845",27932,553509,"Helen Reddy",5,"Sister Ruth"
"846",13939,4960,"Charles Bronson",0,"Paul Kersey"
"847",13939,3382,"Hope Lange",1,"Joanna Kersey"
"848",13939,14830,"Vincent Gardenia",2,"Frank Ochoa"
"849",13939,76019,"Steven Keats",3,"Jack Toby"
"850",13939,7072,"William Redfield",4,"Sam Kreutzer"
"851",13939,41406,"Stuart Margolin",5,"Aimes Jainchill"
"852",5121,18892,"Goldie Hawn",0,"Lou Jean Poplin"
"853",5121,7676,"William Atherton",1,"Clovis Poplin"
"854",5121,8258,"Ben Johnson",2,"Captain Tanner"
"855",5121,41278,"Michael Sacks",3,"Slide"
"856",5121,41279,"Gregory Walcott",4,"Mashburn"
"857",5121,41280,"Steve Kanaly",5,"Jessup"
"858",29464,16897,"Sidney Poitier",0,"Steve Jackson"
"859",29464,51962,"Bill Cosby",1,"Wardell Franklin"
"860",29464,33162,"Harry Belafonte",2,"Geechie Dan Beauford"
"861",29464,103903,"Flip Wilson",3,"The Reverend"
"862",29464,9309,"Richard Pryor",4,"Sharp Eye Washington"
"863",29464,2067,"Calvin Lockhart",5,"Silky Slim"
"864",4985,16475,"Burt Reynolds",0,"Paul Crewe"
"865",4985,11998,"Eddie Albert",1,"Warden Hazen"
"866",4985,21523,"Ed Lauter",2,"Captain Knauer"
"867",4985,40390,"Michael Conrad",3,"Nate Scarboro"
"868",4985,14848,"James Hampton",4,"Caretaker"
"869",4985,18894,"Harry Caesar",5,"Granville"
"870",3034,3460,"Gene Wilder",0,"Dr. Frankenstein"
"871",3034,1039,"Peter Boyle",1,"Monster"
"872",3034,29802,"Marty Feldman",2,"Igor"
"873",3034,29803,"Madeline Kahn",3,"Elizabeth"
"874",3034,9599,"Cloris Leachman",4,"Frau Blücher"
"875",3034,8437,"Teri Garr",5,"Inga"
"876",11072,68091,"Cleavon Little",0,"Bart"
"877",11072,3460,"Gene Wilder",1,"Jim"
"878",11072,14253,"Slim Pickens",2,"Taggart"
"879",11072,13640,"Harvey Korman",3,"Hedley Lamarr"
"880",11072,29803,"Madeline Kahn",4,"Lili Von Shtupp"
"881",11072,14639,"Mel Brooks",5,"Governor William J. Le Petomane / Indian Chief"
"882",16153,9560,"Ellen Burstyn",0,"Alice Hyatt"
"883",16153,90170,"Alfred Lutter",1,"Tommy"
"884",16153,10823,"Kris Kristofferson",2,"David"
"885",16153,1037,"Harvey Keitel",3,"Ben Eberhardt"
"886",16153,6587,"Diane Ladd",4,"Flo"
"887",16153,41284,"Lelia Goldoni",5,"Bea"
"888",592,193,"Gene Hackman",0,"Harry Caul"
"889",592,3096,"John Cazale",1,"Stan"
